,沪深300
2014-09-05,2433.17
2014-09-09,2452.23
2014-09-10,2435.59
2014-09-11,2430.68
2014-09-12,2418.75
2014-09-15,2433.0
2014-09-16,2440.34
2014-09-17,2395.36
2014-09-18,2396.38
2014-09-19,2409.31
2014-09-22,2419.33
2014-09-23,2379.52
2014-09-24,2391.42
2014-09-25,2453.42
2014-09-26,2430.81
2014-09-29,2443.91
2014-09-30,2452.17
2014-10-08,2460.87
2014-10-09,2480.2
2014-10-10,2472.1
2014-10-13,2457.41
2014-10-14,2451.09
2014-10-15,2444.54
2014-10-16,2448.97
2014-10-17,2443.22
2014-10-20,2448.45
2014-10-21,2453.41
2014-10-22,2434.89
2014-10-23,2415.44
2014-10-24,2397.85
2014-10-27,2377.54
2014-10-28,2373.15
2014-10-29,2423.81
2014-10-30,2450.36
2014-10-31,2473.5
2014-11-03,2515.82
2014-11-04,2511.04
2014-11-05,2516.87
2014-11-06,2505.17
2014-11-07,2508.77
2014-11-10,2529.83
2014-11-11,2578.44
2014-11-12,2545.4
2014-11-13,2597.39
2014-11-14,2569.21
2014-11-17,2613.51
2014-11-18,2565.27
2014-11-19,2538.23
2014-11-20,2528.78
2014-11-21,2537.54
2014-11-24,2614.16
2014-11-25,2650.08
2014-11-26,2695.26
2014-11-27,2737.03
2014-11-28,2753.92
2014-12-01,2825.61
2014-12-02,2807.34
2014-12-03,2936.12
2014-12-04,2975.4
2014-12-05,3143.97
2014-12-08,3108.27
2014-12-09,3233.1
2014-12-10,3120.21
2014-12-11,3185.16
2014-12-12,3182.92
2014-12-15,3176.83
2014-12-16,3221.36
2014-12-17,3325.82
2014-12-18,3359.09
2014-12-19,3345.63
2014-12-22,3396.25
2014-12-23,3358.8
2014-12-24,3332.15
2014-12-25,3254.48
2014-12-26,3343.64
2014-12-29,3502.18
2014-12-30,3450.81
2014-12-31,3462.39
2015-01-05,3566.09
2015-01-06,3608.43
2015-01-07,3620.92
2015-01-08,3650.07
2015-01-09,3547.57
2015-01-12,3531.51
2015-01-13,3506.45
2015-01-14,3522.91
2015-01-15,3501.72
2015-01-16,3616.25
2015-01-19,3414.01
2015-01-20,3336.79
2015-01-21,3420.49
2015-01-22,3551.05
2015-01-23,3582.09
2015-01-26,3580.12
2015-01-27,3614.04
2015-01-28,3547.24
2015-01-29,3474.91
2015-01-30,3496.88
2015-02-02,3360.19
2015-02-03,3388.6
2015-02-04,3446.14
2015-02-05,3487.95
2015-02-06,3352.33
2015-02-09,3305.73
2015-02-10,3345.08
2015-02-11,3415.98
2015-02-12,3435.36
2015-02-13,3458.83
2015-02-16,3473.29
2015-02-17,3511.54
2015-02-25,3529.55
2015-02-26,3473.71
2015-02-27,3565.23
2015-03-02,3603.45
2015-03-03,3579.32
2015-03-04,3514.67
2015-03-05,3513.25
2015-03-06,3501.18
2015-03-09,3449.7
2015-03-10,3523.64
2015-03-11,3524.57
2015-03-12,3557.69
2015-03-13,3604.67
2015-03-16,3641.77
2015-03-17,3733.96
2015-03-18,3769.09
2015-03-19,3851.25
2015-03-20,3852.49
2015-03-23,3923.08
2015-03-24,3980.07
2015-03-25,3961.58
2015-03-26,3921.75
2015-03-27,3957.54
2015-03-30,3999.02
2015-03-31,4138.89
2015-04-01,4057.5
2015-04-02,4149.95
2015-04-03,4104.67
2015-04-07,4213.89
2015-04-08,4277.45
2015-04-09,4316.96
2015-04-10,4249.38
2015-04-13,4394.05
2015-04-14,4432.13
2015-04-15,4439.31
2015-04-16,4355.49
2015-04-17,4578.68
2015-04-20,4615.03
2015-04-21,4520.46
2015-04-22,4637.05
2015-04-23,4764.48
2015-04-24,4682.63
2015-04-27,4753.87
2015-04-28,4811.32
2015-04-29,4722.9
2015-04-30,4788.41
2015-05-04,4757.64
2015-05-05,4785.19
2015-05-06,4626.23
2015-05-07,4520.82
2015-05-08,4515.55
2015-05-11,4582.09
2015-05-12,4692.12
2015-05-13,4746.71
2015-05-14,4717.96
2015-05-15,4690.75
2015-05-18,4582.06
2015-05-19,4577.64
2015-05-20,4751.57
2015-05-21,4768.69
2015-05-22,4895.92
2015-05-25,4949.11
2015-05-26,5140.8
2015-05-27,5216.17
2015-05-28,5174.1
2015-05-29,4839.53
2015-06-01,4862.76
2015-06-02,5091.27
2015-06-03,5176.6
2015-06-04,5156.01
2015-06-05,5254.91
2015-06-08,5259.41
2015-06-09,5379.47
2015-06-10,5254.3
2015-06-11,5305.14
2015-06-12,5329.28
2015-06-15,5354.01
2015-06-16,5165.02
2015-06-17,5072.31
2015-06-18,5107.69
2015-06-19,4847.06
2015-06-23,4641.42
2015-06-24,4811.59
2015-06-25,4906.24
2015-06-26,4573.87
2015-06-29,4446.84
2015-06-30,4161.07
2015-07-01,4408.98
2015-07-02,4287.73
2015-07-03,4017.2
2015-07-06,4218.27
2015-07-07,3877.85
2015-07-08,3651.06
2015-07-09,3621.68
2015-07-10,3916.27
2015-07-13,4132.23
2015-07-14,4178.63
2015-07-15,4068.88
2015-07-16,3949.64
2015-07-17,4023.76
2015-07-20,4157.06
2015-07-21,4109.76
2015-07-22,4148.56
2015-07-23,4158.93
2015-07-24,4255.2
2015-07-27,4097.8
2015-07-28,3690.97
2015-07-29,3839.96
2015-07-30,3915.78
2015-07-31,3777.15
2015-08-03,3766.07
2015-08-04,3827.37
2015-08-05,3937.62
2015-08-06,3802.93
2015-08-07,3866.43
2015-08-10,3947.47
2015-08-11,4083.59
2015-08-12,4025.67
2015-08-13,4010.01
2015-08-14,4097.92
2015-08-17,4058.11
2015-08-18,4084.31
2015-08-19,3748.27
2015-08-20,3848.4
2015-08-21,3714.29
2015-08-24,3454.6
2015-08-25,3070.01
2015-08-26,3062.57
2015-08-27,3092.81
2015-08-28,3246.24
2015-08-31,3307.4
2015-09-01,3296.53
2015-09-02,3220.85
2015-09-07,3347.29
2015-09-08,3221.79
2015-09-09,3344.82
2015-09-10,3349.28
2015-09-11,3349.88
2015-09-14,3367.64
2015-09-15,3208.74
2015-09-16,3149.16
2015-09-17,3287.66
2015-09-18,3254.44
2015-09-21,3222.6
2015-09-22,3312.37
2015-09-23,3290.07
2015-09-24,3278.9
2015-09-25,3272.67
2015-09-28,3226.61
2015-09-29,3197.22
2015-09-30,3195.9
2015-10-08,3324.98
2015-10-09,3302.36
2015-10-12,3351.14
2015-10-13,3422.48
2015-10-14,3431.14
2015-10-15,3403.39
2015-10-16,3508.52
2015-10-19,3548.95
2015-10-20,3527.88
2015-10-21,3580.84
2015-10-22,3453.2
2015-10-23,3536.84
2015-10-26,3614.7
2015-10-27,3569.45
2015-10-28,3575.8
2015-10-29,3539.98
2015-10-30,3530.22
2015-11-02,3489.23
2015-11-03,3484.72
2015-11-04,3477.16
2015-11-05,3630.78
2015-11-06,3698.34
2015-11-09,3796.38
2015-11-10,3806.67
2015-11-11,3828.45
2015-11-12,3841.74
2015-11-13,3756.2
2015-11-16,3682.73
2015-11-17,3790.43
2015-11-18,3760.46
2015-11-19,3725.62
2015-11-20,3778.88
2015-11-23,3774.44
2015-11-24,3745.76
2015-11-25,3747.76
2015-11-26,3795.25
2015-11-27,3739.1
2015-11-30,3554.89
2015-12-01,3562.32
2015-12-02,3587.76
2015-12-03,3709.55
2015-12-04,3719.73
2015-12-07,3681.58
2015-12-08,3668.84
2015-12-09,3613.42
2015-12-10,3634.37
2015-12-11,3605.37
2015-12-14,3573.88
2015-12-15,3707.73
2015-12-16,3703.95
2015-12-17,3712.78
2015-12-18,3754.96
2015-12-21,3762.1
2015-12-22,3872.1
2015-12-23,3877.87
2015-12-24,3858.13
2015-12-25,3832.08
2015-12-28,3847.53
2015-12-29,3723.05
2015-12-30,3762.91
2015-12-31,3760.9
2016-01-04,3725.86
2016-01-05,3382.18
2016-01-06,3482.41
2016-01-07,3481.15
2016-01-08,3371.87
2016-01-11,3303.12
2016-01-12,3214.82
2016-01-13,3240.48
2016-01-14,3076.64
2016-01-15,3200.89
2016-01-18,3068.23
2016-01-19,3132.7
2016-01-20,3204.22
2016-01-21,3136.38
2016-01-22,3114.9
2016-01-25,3129.03
2016-01-26,3099.6
2016-01-27,2953.18
2016-01-28,2909.33
2016-01-29,2855.6
2016-02-01,2939.04
2016-02-02,2901.53
2016-02-03,2931.29
2016-02-04,2960.33
2016-02-05,2982.06
2016-02-15,2888.43
2016-02-16,2962.19
2016-02-17,3034.09
2016-02-18,3079.53
2016-02-19,3047.94
2016-02-22,3083.93
2016-02-23,3117.2
2016-02-24,3077.61
2016-02-25,3104.41
2016-02-26,2942.1
2016-02-29,2939.58
2016-03-01,2881.34
2016-03-02,2933.92
2016-03-03,3050.39
2016-03-04,3047.54
2016-03-07,3109.0
2016-03-08,3100.15
2016-03-09,3045.92
2016-03-10,3056.21
2016-03-11,2990.21
2016-03-14,3039.57
2016-03-15,3061.34
2016-03-16,3068.87
2016-03-17,3096.81
2016-03-18,3136.22
2016-03-21,3203.29
2016-03-22,3231.61
2016-03-23,3217.73
2016-03-24,3211.5
2016-03-25,3176.81
2016-03-28,3206.95
2016-03-29,3171.31
2016-03-30,3161.29
2016-03-31,3229.2
2016-04-01,3213.67
2016-04-05,3211.3
2016-04-06,3250.52
2016-04-07,3266.29
2016-04-08,3189.85
2016-04-11,3213.51
2016-04-12,3227.37
2016-04-13,3237.86
2016-04-14,3277.1
2016-04-15,3279.86
2016-04-18,3252.67
2016-04-19,3243.97
2016-04-20,3244.14
2016-04-21,3160.8
2016-04-22,3142.56
2016-04-25,3164.74
2016-04-26,3159.77
2016-04-27,3181.93
2016-04-28,3169.33
2016-04-29,3153.54
2016-05-03,3159.82
2016-05-04,3203.47
2016-05-05,3204.17
2016-05-06,3213.14
2016-05-09,3115.43
2016-05-10,3055.21
2016-05-11,3080.64
2016-05-12,3059.38
2016-05-13,3081.68
2016-05-16,3064.53
2016-05-17,3095.52
2016-05-18,3071.53
2016-05-19,3060.34
2016-05-20,3047.78
2016-05-23,3078.51
2016-05-24,3083.24
2016-05-25,3079.75
2016-05-26,3056.6
2016-05-27,3059.73
2016-05-30,3056.31
2016-05-31,3068.6
2016-06-01,3172.96
2016-06-02,3158.03
2016-06-03,3172.95
2016-06-06,3192.78
2016-06-07,3182.44
2016-06-08,3171.81
2016-06-13,3134.05
2016-06-14,3058.44
2016-06-15,3043.96
2016-06-16,3104.36
2016-06-17,3096.09
2016-06-20,3114.91
2016-06-21,3124.9
2016-06-22,3100.45
2016-06-23,3129.72
2016-06-24,3110.65
2016-06-27,3065.13
2016-06-28,3107.4
2016-06-29,3142.48
2016-06-30,3152.83
2016-07-01,3156.93
2016-07-04,3136.39
2016-07-05,3199.16
2016-07-06,3197.63
2016-07-07,3206.55
2016-07-08,3199.75
2016-07-11,3199.04
2016-07-12,3201.91
2016-07-13,3274.02
2016-07-14,3277.48
2016-07-15,3278.84
2016-07-18,3269.71
2016-07-19,3260.43
2016-07-20,3246.86
2016-07-21,3238.34
2016-07-22,3251.24
2016-07-25,3220.17
2016-07-26,3228.23
2016-07-27,3270.08
2016-07-28,3204.46
2016-07-29,3217.19
2016-08-01,3196.43
2016-08-02,3173.76
2016-08-03,3179.68
2016-08-04,3190.55
2016-08-05,3201.35
2016-08-08,3199.57
2016-08-09,3232.6
2016-08-10,3255.18
2016-08-11,3239.56
2016-08-12,3231.81
2016-08-15,3303.47
2016-08-16,3403.38
2016-08-17,3377.77
2016-08-18,3369.95
2016-08-19,3358.55
2016-08-22,3364.68
2016-08-23,3332.62
2016-08-24,3341.93
2016-08-25,3314.08
2016-08-26,3312.5
2016-08-29,3306.57
2016-08-30,3310.32
2016-08-31,3310.57
2016-09-01,3326.74
2016-09-02,3298.72
2016-09-05,3321.01
2016-09-06,3322.02
2016-09-07,3344.07
2016-09-08,3338.01
2016-09-09,3339.37
2016-09-12,3271.87
2016-09-13,3265.34
2016-09-14,3245.74
2016-09-19,3242.74
2016-09-20,3264.67
2016-09-21,3257.71
2016-09-22,3281.47
2016-09-23,3292.28
2016-09-26,3267.69
2016-09-27,3214.87
2016-09-28,3243.65
2016-09-29,3234.86
2016-09-30,3240.18
2016-10-10,3265.36
2016-10-11,3296.87
2016-10-12,3299.14
2016-10-13,3299.16
2016-10-14,3298.73
2016-10-17,3305.96
2016-10-18,3272.68
2016-10-19,3323.3
2016-10-20,3317.18
2016-10-21,3315.72
2016-10-24,3332.51
2016-10-25,3367.48
2016-10-26,3365.2
2016-10-27,3351.46
2016-10-28,3347.14
2016-10-31,3332.41
2016-11-01,3338.71
2016-11-02,3350.71
2016-11-03,3326.9
2016-11-04,3362.21
2016-11-07,3353.44
2016-11-08,3367.7
2016-11-09,3370.6
2016-11-10,3374.91
2016-11-11,3387.95
2016-11-14,3409.22
2016-11-15,3428.87
2016-11-16,3432.43
2016-11-17,3423.47
2016-11-18,3437.49
2016-11-21,3412.65
2016-11-22,3443.22
2016-11-23,3473.9
2016-11-24,3468.81
2016-11-25,3490.04
2016-11-28,3538.68
2016-11-29,3525.9
2016-11-30,3557.64
2016-12-01,3543.96
2016-12-02,3559.77
2016-12-05,3473.69
2016-12-06,3466.24
2016-12-07,3458.37
2016-12-08,3481.81
2016-12-09,3464.87
2016-12-12,3489.27
2016-12-13,3394.21
2016-12-14,3399.41
2016-12-15,3363.86
2016-12-16,3335.36
2016-12-19,3342.35
2016-12-20,3328.3
2016-12-21,3313.75
2016-12-22,3335.12
2016-12-23,3333.4
2016-12-26,3293.22
2016-12-27,3319.21
2016-12-28,3315.75
2016-12-29,3297.04
2016-12-30,3302.6
2017-01-03,3313.95
2017-01-04,3340.56
2017-01-05,3368.34
2017-01-06,3366.85
2017-01-09,3345.75
2017-01-10,3361.64
2017-01-11,3355.8
2017-01-12,3332.69
2017-01-13,3317.96
2017-01-16,3314.15
2017-01-17,3305.6
2017-01-18,3323.34
2017-01-19,3330.95
2017-01-20,3326.98
2017-01-23,3359.05
2017-01-24,3363.14
2017-01-25,3361.66
2017-01-26,3378.26
2017-02-03,3390.93
2017-02-06,3368.11
2017-02-07,3371.77
2017-02-08,3361.78
2017-02-09,3381.9
2017-02-10,3398.32
2017-02-13,3416.92
2017-02-14,3438.51
2017-02-15,3435.39
2017-02-16,3421.83
2017-02-17,3443.62
2017-02-20,3421.64
2017-02-21,3475.06
2017-02-22,3483.2
2017-02-23,3487.57
2017-02-24,3468.96
2017-02-27,3471.13
2017-02-28,3445.03
2017-03-01,3452.21
2017-03-02,3463.48
2017-03-03,3424.66
2017-03-06,3427.25
2017-03-07,3446.16
2017-03-08,3452.2
2017-03-09,3442.9
2017-03-10,3423.98
2017-03-13,3425.67
2017-03-14,3456.66
2017-03-15,3452.21
2017-03-16,3472.27
2017-03-17,3485.31
2017-03-20,3449.05
2017-03-21,3449.77
2017-03-22,3450.75
2017-03-23,3452.41
2017-03-24,3464.2
2017-03-27,3488.76
2017-03-28,3480.25
2017-03-29,3472.97
2017-03-30,3461.62
2017-03-31,3434.82
2017-04-05,3476.42
2017-04-06,3507.99
2017-04-07,3514.45
2017-04-10,3519.46
2017-04-11,3503.83
2017-04-12,3514.57
2017-04-13,3500.28
2017-04-14,3516.81
2017-04-17,3475.74
2017-04-18,3474.89
2017-04-19,3452.99
2017-04-20,3444.52
2017-04-21,3461.39
2017-04-24,3458.23
2017-04-25,3427.73
2017-04-26,3440.25
2017-04-27,3435.1
2017-04-28,3439.57
2017-05-02,3427.92
2017-05-03,3421.76
2017-05-04,3404.94
2017-05-05,3393.48
2017-05-08,3369.11
2017-05-09,3342.6
2017-05-10,3350.65
2017-05-11,3322.95
2017-05-12,3350.94
2017-05-15,3391.59
2017-05-16,3390.93
2017-05-17,3423.19
2017-05-18,3387.67
2017-05-19,3395.23
2017-05-22,3400.59
2017-05-23,3405.03
2017-05-24,3409.72
2017-05-25,3414.4
2017-05-26,3479.62
2017-05-31,3495.07
2017-06-01,3485.22
2017-06-02,3491.59
2017-06-05,3480.17
2017-06-06,3464.38
2017-06-07,3493.88
2017-06-08,3531.24
2017-06-09,3561.24
2017-06-12,3570.22
2017-06-13,3569.16
2017-06-14,3571.25
2017-06-15,3530.75
2017-06-16,3522.97
2017-06-19,3520.06
2017-06-20,3560.79
2017-06-21,3567.13
2017-06-22,3583.56
2017-06-23,3583.44
2017-06-26,3627.02
2017-06-27,3665.58
2017-06-28,3664.16
2017-06-29,3649.25
2017-06-30,3654.73
2017-07-03,3667.23
2017-07-04,3646.83
2017-07-05,3611.9
2017-07-06,3654.56
2017-07-07,3647.64
2017-07-10,3647.94
2017-07-11,3646.88
2017-07-12,3672.63
2017-07-13,3656.35
2017-07-14,3682.62
2017-07-17,3700.62
2017-07-18,3648.49
2017-07-19,3660.87
2017-07-20,3725.14
2017-07-21,3738.18
2017-07-24,3724.38
2017-07-25,3742.64
2017-07-26,3722.88
2017-07-27,3700.86
2017-07-28,3703.49
2017-07-31,3722.43
2017-08-01,3738.74
2017-08-02,3768.19
2017-08-03,3755.11
2017-08-04,3724.72
2017-08-07,3701.22
2017-08-08,3724.33
2017-08-09,3728.03
2017-08-10,3724.96
2017-08-11,3687.93
2017-08-14,3651.38
2017-08-15,3695.78
2017-08-16,3701.13
2017-08-17,3707.07
2017-08-18,3707.19
2017-08-21,3731.84
2017-08-22,3745.75
2017-08-23,3747.61
2017-08-24,3755.89
2017-08-25,3736.29
2017-08-28,3805.66
2017-08-29,3839.18
2017-08-30,3834.27
2017-08-31,3835.84
2017-09-01,3825.34
2017-09-04,3828.54
2017-09-05,3845.55
2017-09-06,3846.75
2017-09-07,3851.69
2017-09-08,3830.07
2017-09-11,3828.34
2017-09-12,3832.24
2017-09-13,3835.55
2017-09-14,3843.57
2017-09-15,3826.14
2017-09-18,3832.96
2017-09-19,3849.88
2017-09-20,3830.15
2017-09-21,3843.26
2017-09-22,3826.46
2017-09-25,3829.22
2017-09-26,3810.33
2017-09-27,3818.96
2017-09-28,3821.59
2017-09-29,3825.2
2017-10-09,3910.12
2017-10-10,3883.0
2017-10-11,3886.82
2017-10-12,3902.02
2017-10-13,3912.98
2017-10-16,3926.28
2017-10-17,3910.79
2017-10-18,3914.82
2017-10-19,3940.58
2017-10-20,3918.53
2017-10-23,3930.89
2017-10-24,3926.23
2017-10-25,3958.17
2017-10-26,3980.05
2017-10-27,3992.55
2017-10-30,4022.16
2017-10-31,3995.39
2017-11-01,4007.91
2017-11-02,3994.09
2017-11-03,3992.35
2017-11-06,3989.18
2017-11-07,4022.4
2017-11-08,4051.49
2017-11-09,4043.07
2017-11-10,4070.28
2017-11-13,4115.55
2017-11-14,4129.27
2017-11-15,4084.21
2017-11-16,4063.49
2017-11-17,4094.08
2017-11-20,4093.73
2017-11-21,4131.85
2017-11-22,4228.37
2017-11-23,4213.38
2017-11-24,4089.47
2017-11-27,4088.93
2017-11-28,4034.21
2017-11-29,4061.35
2017-11-30,4034.01
2017-12-01,4003.56
2017-12-04,3989.05
2017-12-05,4007.94
2017-12-06,4027.12
2017-12-07,4003.58
2017-12-08,3962.83
2017-12-11,4006.88
2017-12-12,4068.51
2017-12-13,4013.83
2017-12-14,4050.9
2017-12-15,4018.73
2017-12-18,3983.3
2017-12-19,3985.82
2017-12-20,4036.02
2017-12-21,4023.08
2017-12-22,4064.91
2017-12-25,4057.42
2017-12-26,4040.62
2017-12-27,4045.28
2017-12-28,3993.0
2017-12-29,4022.88
2018-01-02,4045.21
2018-01-03,4091.46
2018-01-04,4114.12
2018-01-05,4133.34
2018-01-08,4140.85
2018-01-09,4157.54
2018-01-10,4187.2
2018-01-11,4197.11
2018-01-12,4205.14
2018-01-15,4229.84
2018-01-16,4215.62
2018-01-17,4261.78
2018-01-18,4259.38
2018-01-19,4281.94
2018-01-22,4276.48
2018-01-23,4346.89
2018-01-24,4389.45
2018-01-25,4381.98
2018-01-26,4352.22
2018-01-29,4387.06
2018-01-30,4286.68
2018-01-31,4234.11
2018-02-01,4276.34
2018-02-02,4213.94
2018-02-05,4204.46
2018-02-06,4182.33
2018-02-07,4205.74
2018-02-08,4022.88
2018-02-09,3896.17
2018-02-12,3846.27
2018-02-13,3925.6
2018-02-14,3945.09
2018-02-22,4020.97
2018-02-23,4061.75
2018-02-26,4093.4
2018-02-27,4120.87
2018-02-28,4016.79
2018-03-01,3994.87
2018-03-02,4014.95
2018-03-05,4021.66
2018-03-06,4034.99
2018-03-07,4063.5
2018-03-08,4038.95
2018-03-09,4088.07
2018-03-12,4130.71
2018-03-13,4124.33
2018-03-14,4076.06
2018-03-15,4058.71
2018-03-16,4096.89
2018-03-19,4054.62
2018-03-20,4045.74
2018-03-21,4097.02
2018-03-22,4062.07
2018-03-23,3896.74
2018-03-26,3862.69
2018-03-27,3927.49
2018-03-28,3865.05
2018-03-29,3854.59
2018-03-30,3893.75
2018-04-02,3897.01
2018-04-03,3850.15
2018-04-04,3873.63
2018-04-09,3851.95
2018-04-10,3860.72
2018-04-11,3934.17
2018-04-12,3935.67
2018-04-13,3920.74
2018-04-16,3862.47
2018-04-17,3812.87
2018-04-18,3785.31
2018-04-19,3774.78
2018-04-20,3801.21
2018-04-23,3754.69
2018-04-24,3769.88
2018-04-25,3824.59
2018-04-26,3823.39
2018-04-27,3771.04
2018-05-02,3769.93
2018-05-03,3756.17
2018-05-04,3784.32
2018-05-07,3782.54
2018-05-08,3834.61
2018-05-09,3876.13
2018-05-10,3882.84
2018-05-11,3902.15
2018-05-14,3886.87
2018-05-15,3920.14
2018-05-16,3909.82
2018-05-17,3895.49
2018-05-18,3860.16
2018-05-21,3925.54
2018-05-22,3918.82
2018-05-23,3898.27
2018-05-24,3853.29
2018-05-25,3823.75
2018-05-28,3816.27
2018-05-29,3824.19
2018-05-30,3755.18
2018-05-31,3749.3
2018-06-01,3789.67
2018-06-04,3785.19
2018-06-05,3811.29
2018-06-06,3839.68
2018-06-07,3846.94
2018-06-08,3819.45
2018-06-11,3770.21
2018-06-12,3783.19
2018-06-13,3814.62
2018-06-14,3774.64
2018-06-15,3763.04
2018-06-19,3702.67
2018-06-20,3602.55
2018-06-21,3633.56
2018-06-22,3567.89
2018-06-25,3625.8
2018-06-26,3521.59
2018-06-27,3525.13
2018-06-28,3434.94
2018-06-29,3431.96
2018-07-02,3504.46
2018-07-03,3410.48
2018-07-04,3398.78
2018-07-05,3365.55
2018-07-06,3347.06
2018-07-09,3378.91
2018-07-10,3464.91
2018-07-11,3398.93
2018-07-12,3403.33
2018-07-13,3488.5
2018-07-16,3488.97
2018-07-17,3466.42
2018-07-18,3456.61
2018-07-19,3444.8
2018-07-20,3426.46
2018-07-23,3471.86
2018-07-24,3530.66
2018-07-25,3589.51
2018-07-26,3583.32
2018-07-27,3533.77
2018-07-30,3520.85
2018-07-31,3510.47
2018-08-01,3530.03
2018-08-02,3434.35
2018-08-03,3366.66
2018-08-06,3312.82
2018-08-07,3284.98
2018-08-08,3362.15
2018-08-09,3303.48
2018-08-10,3398.41
2018-08-13,3369.98
2018-08-14,3386.48
2018-08-15,3371.96
2018-08-16,3251.86
2018-08-17,3305.9
2018-08-20,3238.22
2018-08-21,3271.84
2018-08-22,3328.97
2018-08-23,3308.46
2018-08-24,3308.48
2018-08-27,3339.39
2018-08-28,3408.15
2018-08-29,3393.05
2018-08-30,3385.81
2018-08-31,3333.38
2018-09-03,3320.69
2018-09-04,3324.19
2018-09-05,3349.7
2018-09-06,3286.66
2018-09-07,3273.89
2018-09-10,3271.38
2018-09-11,3229.71
2018-09-12,3216.99
2018-09-13,3239.69
2018-09-14,3242.83
2018-09-17,3224.93
2018-09-18,3193.64
2018-09-19,3262.0
2018-09-20,3314.88
2018-09-21,3320.7
2018-09-25,3375.97
2018-09-26,3388.56
2018-09-27,3415.95
2018-09-28,3409.96
2018-10-08,3361.56
2018-10-09,3290.17
2018-10-10,3295.43
2018-10-11,3179.54
2018-10-12,3123.37
2018-10-15,3173.85
2018-10-16,3128.58
2018-10-17,3140.68
2018-10-18,3097.79
2018-10-19,3017.75
2018-10-22,3159.56
2018-10-23,3273.13
2018-10-24,3169.46
2018-10-25,3107.84
2018-10-26,3204.28
2018-10-29,3157.49
2018-10-30,3061.93
2018-10-31,3116.66
2018-11-01,3185.2
2018-11-02,3258.61
2018-11-05,3269.47
2018-11-06,3254.98
2018-11-07,3243.88
2018-11-08,3251.73
2018-11-09,3193.3
2018-11-12,3160.25
2018-11-13,3164.92
2018-11-14,3233.64
2018-11-15,3201.28
2018-11-16,3242.88
2018-11-19,3258.79
2018-11-20,3268.08
2018-11-21,3187.1
2018-11-22,3232.97
2018-11-23,3208.59
2018-11-26,3148.67
2018-11-27,3152.77
2018-11-28,3137.75
2018-11-29,3198.83
2018-11-30,3136.2
2018-12-03,3260.69
2018-12-04,3256.23
2018-12-05,3224.26
2018-12-06,3218.11
2018-12-07,3187.49
2018-12-10,3153.52
2018-12-11,3148.23
2018-12-12,3181.57
2018-12-13,3178.89
2018-12-14,3207.35
2018-12-17,3158.28
2018-12-18,3139.95
2018-12-19,3133.74
2018-12-20,3083.54
2018-12-21,3055.33
2018-12-24,3015.5
2018-12-25,3006.88
2018-12-26,3012.87
2018-12-27,3042.95
2018-12-28,2994.8
2019-01-02,3017.07
2019-01-03,2963.02
2019-01-04,2940.19
2019-01-07,3055.15
2019-01-08,3049.87
2019-01-09,3065.23
2019-01-10,3077.48
2019-01-11,3082.26
2019-01-14,3092.5
2019-01-15,3071.52
2019-01-16,3126.13
2019-01-17,3132.63
2019-01-18,3124.5
2019-01-21,3170.88
2019-01-22,3181.95
2019-01-23,3136.1
2019-01-24,3146.6
2019-01-25,3165.18
2019-01-28,3203.12
2019-01-29,3177.26
2019-01-30,3181.66
2019-01-31,3182.7
2019-02-01,3225.73
2019-02-11,3239.81
2019-02-12,3306.35
2019-02-13,3337.78
2019-02-14,3392.85
2019-02-15,3391.24
2019-02-18,3366.42
2019-02-19,3454.72
2019-02-20,3449.93
2019-02-21,3450.14
2019-02-22,3439.38
2019-02-25,3575.85
2019-02-26,3734.71
2019-02-27,3682.81
2019-02-28,3675.26
2019-03-01,3699.22
2019-03-04,3783.04
2019-03-05,3785.38
2019-03-06,3822.86
2019-03-07,3841.15
2019-03-08,3721.4
2019-03-11,3663.98
2019-03-12,3758.32
2019-03-13,3758.71
2019-03-14,3710.29
2019-03-15,3713.94
2019-03-18,3753.64
2019-03-19,3856.59
2019-03-20,3825.34
2019-03-21,3840.28
2019-03-22,3838.13
2019-03-25,3776.44
2019-03-26,3766.53
2019-03-27,3724.41
2019-03-28,3731.06
2019-03-29,3739.77
2019-04-01,3901.17
2019-04-02,3986.34
2019-04-03,3947.87
2019-04-04,4039.74
2019-04-08,4097.1
2019-04-09,4063.81
2019-04-10,4062.44
2019-04-11,4083.46
2019-04-12,3986.78
2019-04-15,4056.49
2019-04-16,3958.1
2019-04-17,4080.72
2019-04-18,4085.11
2019-04-19,4076.3
2019-04-22,4125.97
2019-04-23,4021.63
2019-04-24,4033.63
2019-04-25,4013.6
2019-04-26,3921.89
2019-04-29,3896.58
2019-04-30,3887.18
2019-05-06,3775.08
2019-05-07,3702.27
2019-05-08,3648.55
2019-05-09,3637.35
2019-05-10,3643.06
2019-05-13,3675.76
2019-05-14,3630.44
2019-05-15,3674.99
2019-05-16,3720.04
2019-05-17,3744.88
2019-05-20,3635.74
2019-05-21,3619.44
2019-05-22,3663.15
2019-05-23,3629.53
2019-05-24,3584.9
2019-05-27,3592.6
2019-05-28,3633.02
2019-05-29,3642.54
2019-05-30,3648.85
2019-05-31,3641.0
2019-06-03,3640.61
2019-06-04,3632.56
2019-06-05,3627.79
2019-06-06,3601.04
2019-06-10,3578.01
2019-06-11,3617.52
2019-06-12,3706.86
2019-06-13,3689.58
2019-06-14,3690.48
2019-06-17,3654.44
2019-06-18,3661.13
2019-06-19,3761.34
2019-06-20,3718.94
2019-06-21,3832.73
